"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
11,"1","2025-01-25T10:09:57.578997Z",11,"[{""start"":0,""end"":7,""text"":""साथियों"",""labels"":[""NOUN""]},{""start"":8,""end"":24,""text"":"" New World Order"",""labels"":[""PROPN""]},{""start"":37,""end"":56,""text"":""Geo-Strategic Reach"",""labels"":[""PROPN""]},{""start"":57,""end"":63,""text"":""बढ़ाने"",""labels"":[""VERB""]},{""start"":25,""end"":29,""text"":""में "",""labels"":[""ADP""]},{""start"":34,""end"":37,""text"":""की "",""labels"":[""ADP""]},{""start"":64,""end"":67,""text"":""में"",""labels"":[""ADP""]},{""start"":68,""end"":72,""text"":""आपका"",""labels"":[""PRON""]},{""start"":73,""end"":79,""text"":""योगदान"",""labels"":[""NOUN""]},{""start"":80,""end"":86,""text"":""बढ़ना "",""labels"":[""VERB""]},{""start"":86,""end"":92,""text"":""आवश्यक"",""labels"":[""ADJ""]},{""start"":93,""end"":95,""text"":""है"",""labels"":[""VERB""]},{""start"":29,""end"":34,""text"":""भारत "",""labels"":[""PROPN""]},{""start"":95,""end"":96,""text"":""।"",""labels"":[""X""]}]",104.206,"साथियों, New World Order में भारत की Geo-Strategic Reach बढ़ाने में आपका योगदान बढ़ना आवश्यक है।","2025-01-25T10:56:33.584371Z"
12,"1","2025-01-25T10:14:16.325222Z",12,"[{""start"":0,""end"":5,""text"":""हमने "",""labels"":[""PRON""]},{""start"":5,""end"":10,""text"":""अपनी "",""labels"":[""PRON""]},{""start"":10,""end"":20,""text"":""व्‍यवस्‍था"",""labels"":[""NOUN""]},{""start"":21,""end"":24,""text"":""में"",""labels"":[""ADP""]},{""start"":48,""end"":69,""text"":""Common Service Centre"",""labels"":[""PROPN""]},{""start"":70,""end"":75,""text"":""भारत "",""labels"":[""PROPN""]},{""start"":75,""end"":81,""text"":""सरकार "",""labels"":[""NOUN""]},{""start"":81,""end"":84,""text"":""ने "",""labels"":[""ADP""]},{""start"":84,""end"":89,""text"":""खोले "",""labels"":[""VERB""]},{""start"":26,""end"":29,""text"":""अब "",""labels"":[""ADV""]},{""start"":29,""end"":31,""text"":""आप"",""labels"":[""PRON""]},{""start"":32,""end"":37,""text"":""यहां "",""labels"":[""ADV""]},{""start"":37,""end"":44,""text"":""गांवों "",""labels"":[""VERB""]},{""start"":44,""end"":48,""text"":""में "",""labels"":[""ADP""]},{""start"":89,""end"":92,""text"":""हैं"",""labels"":[""VERB""]},{""start"":92,""end"":93,""text"":""।"",""labels"":[""X""]}]",229.979,"हमने अपनी व्‍यवस्‍था में, अब आप यहां गांवों में Common Service Centre भारत सरकार ने खोले हैं।","2025-01-25T10:56:27.739365Z"
13,"1","2025-01-25T10:16:27.168330Z",13,"[{""start"":0,""end"":4,""text"":""हाल "",""labels"":[""NOUN""]},{""start"":4,""end"":8,""text"":""में "",""labels"":[""ADP""]},{""start"":8,""end"":11,""text"":""ही "",""labels"":[""ADV""]},{""start"":11,""end"":45,""text"":""Eastern Dedicated Freight Corridor"",""labels"":[""PROPN""]},{""start"":46,""end"":49,""text"":""के "",""labels"":[""ADP""]},{""start"":49,""end"":52,""text"":""एक "",""labels"":[""NUM""]},{""start"":52,""end"":57,""text"":""बड़े "",""labels"":[""ADJ""]},{""start"":57,""end"":64,""text"":""हिस्से "",""labels"":[""NOUN""]},{""start"":64,""end"":67,""text"":""का "",""labels"":[""ADP""]},{""start"":67,""end"":76,""text"":""लोकार्पण "",""labels"":[""NOUN""]},{""start"":76,""end"":81,""text"":""यूपी "",""labels"":[""PROPN""]},{""start"":81,""end"":85,""text"":""में "",""labels"":[""ADP""]},{""start"":85,""end"":88,""text"":""ही "",""labels"":[""ADV""]},{""start"":88,""end"":93,""text"":""किया "",""labels"":[""VERB""]},{""start"":93,""end"":97,""text"":""गया "",""labels"":[""VERB""]},{""start"":97,""end"":99,""text"":""है"",""labels"":[""VERB""]},{""start"":99,""end"":100,""text"":""।"",""labels"":[""X""]}]",128.678,"हाल में ही Eastern Dedicated Freight Corridor के एक बड़े हिस्से का लोकार्पण यूपी में ही किया गया है।","2025-01-25T10:16:27.168330Z"
14,"1","2025-01-25T10:19:06.401677Z",14,"[{""start"":0,""end"":28,""text"":""International Solar Alliance"",""labels"":[""PROPN""]},{""start"":29,""end"":33,""text"":""में "",""labels"":[""ADP""]},{""start"":33,""end"":39,""text"":""जापान "",""labels"":[""PROPN""]},{""start"":39,""end"":42,""text"":""का "",""labels"":[""ADP""]},{""start"":42,""end"":48,""text"":""प्रवेश"",""labels"":[""NOUN""]},{""start"":50,""end"":56,""text"":""विश्व "",""labels"":[""NOUN""]},{""start"":56,""end"":59,""text"":""के "",""labels"":[""ADP""]},{""start"":59,""end"":63,""text"":""हित "",""labels"":[""NOUN""]},{""start"":63,""end"":67,""text"":""में "",""labels"":[""ADP""]},{""start"":67,""end"":71,""text"":""ऐसे "",""labels"":[""NUM""]},{""start"":71,""end"":77,""text"":""सहयोग "",""labels"":[""NOUN""]},{""start"":77,""end"":79,""text"":""का"",""labels"":[""ADP""]},{""start"":80,""end"":83,""text"":""एक "",""labels"":[""NUM""]},{""start"":83,""end"":86,""text"":""और "",""labels"":[""CONJ""]},{""start"":86,""end"":93,""text"":""उज्जवल "",""labels"":[""ADJ""]},{""start"":93,""end"":100,""text"":""उदाहरण "",""labels"":[""NOUN""]},{""start"":100,""end"":105,""text"":""बनेगा"",""labels"":[""VERB""]},{""start"":105,""end"":106,""text"":""।"",""labels"":[""X""]}]",155.76,"International Solar Alliance में जापान का प्रवेश, विश्व के हित में ऐसे सहयोग का एक और उज्जवल उदाहरण बनेगा।","2025-01-25T10:19:06.401677Z"
15,"1","2025-01-25T10:21:23.186542Z",15,"[{""start"":0,""end"":5,""text"":""घटना "",""labels"":[""NOUN""]},{""start"":5,""end"":8,""text"":""यह "",""labels"":[""PRON""]},{""start"":8,""end"":11,""text"":""थी "",""labels"":[""ADJ""]},{""start"":11,""end"":14,""text"":""कि "",""labels"":[""ADJ""]},{""start"":14,""end"":17,""text"":""एक "",""labels"":[""NUM""]},{""start"":17,""end"":21,""text"":""बार "",""labels"":[""NOUN""]},{""start"":21,""end"":29,""text"":""अमेरिका "",""labels"":[""PROPN""]},{""start"":29,""end"":32,""text"":""के "",""labels"":[""ADP""]},{""start"":32,""end"":40,""text"":""San Jose"",""labels"":[""PROPN""]},{""start"":41,""end"":44,""text"":""शहर"",""labels"":[""NOUN""]},{""start"":46,""end"":51,""text"":""जिसे "",""labels"":[""PRON_WH""]},{""start"":51,""end"":65,""text"":""Technology Hub"",""labels"":[""NOUN""]},{""start"":66,""end"":69,""text"":""के "",""labels"":[""ADP""]},{""start"":69,""end"":73,""text"":""रूप "",""labels"":[""NOUN""]},{""start"":73,""end"":77,""text"":""में "",""labels"":[""ADP""]},{""start"":77,""end"":82,""text"":""जाना "",""labels"":[""VERB""]},{""start"":82,""end"":87,""text"":""जाता "",""labels"":[""VERB""]},{""start"":87,""end"":89,""text"":""है"",""labels"":[""VERB""]},{""start"":89,""end"":90,""text"":""।"",""labels"":[""X""]}]",135.253,"घटना यह थी कि एक बार अमेरिका के San Jose शहर, जिसे Technology Hub के रूप में जाना जाता है।","2025-01-25T10:21:23.186542Z"
16,"1","2025-01-25T10:28:18.766629Z",16,"[{""start"":0,""end"":5,""text"":""अपने "",""labels"":[""PRON""]},{""start"":5,""end"":24,""text"":""professional skills"",""labels"":[""NOUN""]},{""start"":25,""end"":28,""text"":""का "",""labels"":[""ADP""]},{""start"":28,""end"":34,""text"":""उपयोग "",""labels"":[""NOUN""]},{""start"":34,""end"":39,""text"":""करते "",""labels"":[""VERB""]},{""start"":39,""end"":43,""text"":""हुए "",""labels"":[""VERB""]},{""start"":43,""end"":49,""text"":""योगेश "",""labels"":[""PROPN""]},{""start"":49,""end"":52,""text"":""जी "",""labels"":[""PROPN""]},{""start"":52,""end"":55,""text"":""और "",""labels"":[""CONJ""]},{""start"":55,""end"":64,""text"":""रजनीश जी "",""labels"":[""PROPN""]},{""start"":64,""end"":67,""text"":""ने "",""labels"":[""ADP""]},{""start"":73,""end"":76,""text"":""एक "",""labels"":[""NUM""]},{""start"":76,""end"":89,""text"":""SmartGaon App"",""labels"":[""PROPN""]},{""start"":89,""end"":103,""text"":"" तैयार किया है"",""labels"":[""VERB""]},{""start"":67,""end"":73,""text"":""मिलकर "",""labels"":[""VERB""]},{""start"":103,""end"":104,""text"":""।"",""labels"":[""X""]}]",418.472,"अपने professional skills का उपयोग करते हुए योगेश जी और रजनीश जी ने मिलकर एक SmartGaon App तैयार किया है।","2025-01-25T10:55:15.225889Z"
20,"1","2025-01-25T10:55:09.294572Z",17,"[{""start"":0,""end"":9,""text"":""रायबरेली "",""labels"":[""PROPN""]},{""start"":9,""end"":12,""text"":""के "",""labels"":[""ADP""]},{""start"":12,""end"":15,""text"":""इस "",""labels"":[""DET""]},{""start"":15,""end"":20,""text"":""गाँव "",""labels"":[""NOUN""]},{""start"":20,""end"":28,""text"":""तौधकपुर "",""labels"":[""PROPN""]},{""start"":28,""end"":30,""text"":""के"",""labels"":[""ADP""]},{""start"":31,""end"":40,""text"":""निवासियों"",""labels"":[""NOUN""]},{""start"":42,""end"":54,""text"":""ग्राम-प्रधान"",""labels"":[""NOUN""]},{""start"":55,""end"":75,""text"":"" District Magistrate"",""labels"":[""NOUN""]},{""start"":77,""end"":80,""text"":""CDO"",""labels"":[""NOUN""]},{""start"":82,""end"":86,""text"":""सभी "",""labels"":[""DET""]},{""start"":86,""end"":92,""text"":""लोगों "",""labels"":[""NOUN""]},{""start"":92,""end"":95,""text"":""ने "",""labels"":[""ADP""]},{""start"":95,""end"":98,""text"":""इस "",""labels"":[""DET""]},{""start"":98,""end"":101,""text"":""App"",""labels"":[""NOUN""]},{""start"":102,""end"":105,""text"":""के "",""labels"":[""ADP""]},{""start"":111,""end"":114,""text"":""के "",""labels"":[""ADP""]},{""start"":114,""end"":117,""text"":""लिए"",""labels"":[""ADP""]},{""start"":118,""end"":124,""text"":""लोगों "",""labels"":[""NOUN""]},{""start"":124,""end"":127,""text"":""को "",""labels"":[""ADP""]},{""start"":134,""end"":138,""text"":""किया"",""labels"":[""VERB""]},{""start"":105,""end"":110,""text"":""उपयोग"",""labels"":[""VERB""]},{""start"":127,""end"":133,""text"":""जागरूक"",""labels"":[""VERB""]},{""start"":138,""end"":139,""text"":""।"",""labels"":[""X""]}]",169.908,"रायबरेली के इस गाँव तौधकपुर के निवासियों, ग्राम-प्रधान, District Magistrate, CDO, सभी लोगों ने इस App के उपयोग के लिए लोगों को जागरूक किया।","2025-01-25T10:55:09.294572Z"
19,"1","2025-01-25T10:54:36.110003Z",18,"[{""start"":0,""end"":4,""text"":""तीन "",""labels"":[""NUM""]},{""start"":4,""end"":11,""text"":""बहादुर "",""labels"":[""ADJ""]},{""start"":11,""end"":19,""text"":""महिलाएँ "",""labels"":[""NOUN""]},{""start"":19,""end"":28,""text"":""भावना कंठ"",""labels"":[""PROPN""]},{""start"":30,""end"":40,""text"":""मोहना सिंह"",""labels"":[""PROPN""]},{""start"":44,""end"":58,""text"":""अवनी चतुर्वेदी"",""labels"":[""PROPN""]},{""start"":58,""end"":73,""text"":"" Fighter Pilots"",""labels"":[""NOUN""]},{""start"":41,""end"":44,""text"":""और "",""labels"":[""CONJ""]},{""start"":74,""end"":81,""text"":""बनी हैं"",""labels"":[""VERB""]},{""start"":82,""end"":85,""text"":""और "",""labels"":[""CONJ""]},{""start"":85,""end"":95,""text"":""Sukhoi-30 "",""labels"":[""PROPN""]},{""start"":95,""end"":99,""text"":""में "",""labels"":[""ADP""]},{""start"":109,""end"":119,""text"":""ले रही हैं"",""labels"":[""VERB""]},{""start"":99,""end"":108,""text"":""प्रशिक्षण"",""labels"":[""VERB""]}]",102.86,"तीन बहादुर महिलाएँ भावना कंठ, मोहना सिंह और अवनी चतुर्वेदी Fighter Pilots बनी हैं और Sukhoi-30 में प्रशिक्षण ले रही हैं।","2025-01-25T11:03:45.010005Z"
18,"1","2025-01-25T10:54:30.301690Z",19,"[{""start"":0,""end"":4,""text"":""मेरे"",""labels"":[""PRON""]},{""start"":5,""end"":12,""text"":""प्यारे "",""labels"":[""ADJ""]},{""start"":12,""end"":21,""text"":""देशवासियो"",""labels"":[""NOUN""]},{""start"":23,""end"":34,""text"":""महाराष्ट्र "",""labels"":[""PROPN""]},{""start"":34,""end"":37,""text"":""से "",""labels"":[""ADP""]},{""start"":37,""end"":51,""text"":""श्रीमान् मंगेश"",""labels"":[""PROPN""]},{""start"":52,""end"":55,""text"":""ने "",""labels"":[""ADP""]},{""start"":55,""end"":79,""text"":""Narendra Modi Mobile App"",""labels"":[""PROPN""]},{""start"":80,""end"":83,""text"":""पर "",""labels"":[""ADP""]},{""start"":83,""end"":86,""text"":""एक "",""labels"":[""NUM""]},{""start"":86,""end"":91,""text"":""Photo"",""labels"":[""NOUN""]},{""start"":93,""end"":99,""text"":""Share "",""labels"":[""VERB""]},{""start"":99,""end"":101,""text"":""की"",""labels"":[""VERB""]},{""start"":101,""end"":102,""text"":""।"",""labels"":[""X""]}]",370.88399999999996,"मेरे प्यारे देशवासियो, महाराष्ट्र से श्रीमान् मंगेश ने Narendra Modi Mobile App पर एक Photo, Share की।","2025-01-25T10:54:30.301690Z"
17,"1","2025-01-25T10:54:08.221133Z",20,"[{""start"":7,""end"":10,""text"":""और "",""labels"":[""CONJ""]},{""start"":10,""end"":15,""text"":""बहनों"",""labels"":[""NOUN""]},{""start"":0,""end"":7,""text"":""भाइयों "",""labels"":[""NOUN""]},{""start"":17,""end"":22,""text"":""हमने "",""labels"":[""PRON""]},{""start"":22,""end"":29,""text"":""दिखाया "",""labels"":[""VERB""]},{""start"":29,""end"":32,""text"":""है "",""labels"":[""VERB""]},{""start"":32,""end"":35,""text"":""कि "",""labels"":[""CONJ""]},{""start"":35,""end"":51,""text"":""Renewable Energy"",""labels"":[""NOUN""]},{""start"":52,""end"":55,""text"":""के "",""labels"":[""ADP""]},{""start"":61,""end"":65,""text"":""में "",""labels"":[""ADP""]},{""start"":65,""end"":76,""text"":""Developing "",""labels"":[""VERB""]},{""start"":76,""end"":82,""text"":""World "",""labels"":[""NOUN""]},{""start"":82,""end"":85,""text"":""का "",""labels"":[""ADP""]},{""start"":85,""end"":89,""text"":""कोई "",""labels"":[""DET""]},{""start"":89,""end"":93,""text"":""देश "",""labels"":[""NOUN""]},{""start"":93,""end"":96,""text"":""भी "",""labels"":[""ADV""]},{""start"":96,""end"":101,""text"":""Lead "",""labels"":[""NOUN""]},{""start"":101,""end"":104,""text"":""ले "",""labels"":[""VERB""]},{""start"":104,""end"":109,""text"":""सकता "",""labels"":[""VERB""]},{""start"":109,""end"":111,""text"":""है"",""labels"":[""VERB""]},{""start"":111,""end"":112,""text"":""।"",""labels"":[""X""]},{""start"":55,""end"":61,""text"":""मामले "",""labels"":[""NOUN""]}]",870.2819999999999,"भाइयों और बहनों, हमने दिखाया है कि Renewable Energy के मामले में Developing World का कोई देश भी Lead ले सकता है।","2025-01-25T11:04:01.778280Z"
